0; -726; 2254; 4650
1; -202; 2246; 4094
2;  -58; 2378; 3740
3; -340; 2342; 2932
4; -626; 2498; 2532
5; -476; 2444; 2306
6;   78; 2574; 2270
7;  604; 2690; 2180
8;  806; 2508; 1760
10;  588; 2466; 1058
11;  544; 2590; 1062
13; 1624; 2636; 1326
14; 1844; 2562; 1394
16; 1422; 2782; 1038
18; 1712; 2452;  680
19; 2214; 2510;  980
21; 3226; 2694; 1108
22; 3744; 2784; 1106
24; 3176; 2664; 1098
25; 3214; 2488;  908
27; 3112; 2260;  740
29; 3226; 2178;  720
30; 3400; 2126;  742
32; 3318; 2122;  816
33; 3492; 2108;  574
35; 3632; 1932;  608
36; 3250; 2024;  628
38; 3548; 1854;  556
40; 4266; 1734;  484
41; 4268; 1740;  400
43; 3944; 1690;   56
44; 3792; 1770;  -24
46; 4018; 1828; -382
49; 4070; 1788; -612
51; 3960; 1862; -492
54; 3806; 1592; -772
55; 3578; 1506; -876
57; 4018; 1488; -896
58; 4190; 1482;-1058
60; 4362; 1538;-1514
62; 4042; 1606;-1546
63; 3890; 1516;-1608
65; 3542; 1318;-1524
66; 3788; 1402;-1720
68; 4126; 1278;-1912
69; 4138; 1120;-1816
71; 4822; 1244;-1804
73; 5016; 1064;-1730
74; 4532; 1038;-1746
76; 4298; 1088;-1930
77; 4370; 1160;-1986
79; 4606; 1080;-1820
80; 4776; 1056;-1850
82; 4708;  950;-1714
83; 4784;  866;-1670
87; 4800;  682;-1432
88; 4880;  642;-1394
90; 5150;  640;-1320
91; 5264;  632;-1282
93; 5480;  566;-1156
95; 5626;  658;-1130
96; 5708;  696;-1134
98; 5368;  826;-1214
99; 5570;  892;-1028
101; 4824;  950;-1148
102; 4162;  984;-1124
104; 4162; 1448; -290
106; 4044; 1662; -206
110; 2992; 2548; -916
112; 3486; 2550; -394
115; 2884; 2676;  410
117; 2606; 2870;  770
118; 2684; 2906;  762
120; 2644; 3028;  866
121; 2694; 3084;  598
123; 2414; 2814;  908
126; 2816; 2538; 1868
128; 3102; 2318; 2480
129; 2994; 2204; 2662
131; 3092; 2014; 2968
132; 3056; 1966; 2834
135; 3324; 1800; 2678
137; 3188; 1736; 2546
139; 3082; 1604; 2426
140; 3374; 1570; 2530
142; 3318; 1600; 2306
143; 3126; 1592; 2152
145; 3292; 1694; 1856
146; 4188; 1638; 1502
147; 4022; 1786; 1168
150; 3942; 1850;  954
151; 3626; 1872;  980
154; 4054; 1864; 1062
156; 3864; 1886; 1116
157; 4068; 1702; 1140
159; 3820; 1788; 1274
161; 3614; 1786; 1086
162; 3534; 1760; 1056
164; 4098; 1836;  974
167; 4222; 1712;  966
169; 3432; 1946; 1034
