0;-3066;  534; 2066
1;-2130; 1186; 1654
2;-2078; 1724; 1928
3; -998; 2480; 1680
4;-2932; 1666; 2408
5;-1242;  432; 1898
6; -612;  228; 2862
7;-1064; -192; 2818
8;-1396;  202; 3124
9;  100;  874; 3002
10;   52;  966; 2296
11;-3238; 1154; -512
12;-4812; 1638;-1976
13;-3480; 1906;-1818
14;-3726; 1854;-2460
15;-3948; 1776;-2390
16;-4286; 1768;-1976
17;-4008; 1652;-1198
18;-3630; 1490;  114
19; -700;  874;  674
20; -650; 1646; 2920
21; 2246;  992; 3198
22; 2332;  922; 3206
23; 1906; 1182; 3256
24; 2216; 1180; 3464
25;  756; 1380; 3372
26;  822; 1318; 3790
27;-1786; 1200; 2418
28;-2570; 1630; 1196
29;-4562; 1960; -378
30;-3344; 2020;   14
31;-3232; 1956;  172
32;-3008; 1990;  368
33;-3492; 1906;  294
34;-3546; 1750;  176
35;-3158; 1630;  490
36;-2864; 1628;  612
37;-3320; 1442;  542
38;-3046;  808;  664
39;-2478; 1140;  748
40;-2960; 1116;  524
41;-2620; 1704; 1366
42;-3166; 2314; 1388
43;-1464; 3018; 1664
44;-2262; 3112; 1932
45;-2482; 3262; 1946
46;-2194; 2718; 1494
47;-2164; 2176; 1182
48;-2664; 2252; 1430
49;-2510; 2238; 1604
50;-2664; 2206; 1428
51;-2624; 2404; 1418
52;-2724; 2480; 1502
53;-2514; 2632; 1444
54;-2524; 2726; 1682
55;-2172; 3028; 1964
56;-2164; 3134; 1886
57;-2032; 2702; 1568
