0;-566;3980;584
1;-14;3655;761
2;478;3298;1372
3;1021;2945;2301
4;1337;2783;3200
5;1875;2743;3953
6;1828;2867;4161
7;1501;2975;3827
8;765;3116;3135
9;617;3139;2632
10;670;3286;2319
11;665;3491;1986
12;367;3743;1587
14;1;3928;1148
15;-481;4204;581
17;-929;4494;19
18;-1089;4549;-118
20;-685;4257;447
22;173;3867;1481
23;725;3569;2222
25;1135;3313;2752
26;1217;3032;2985
28;1191;2882;3262
29;923;2981;2963
31;537;3255;2553
33;431;3437;2097
34;216;3769;1882
36;132;4009;1506
37;-231;4290;1110
39;-523;4375;663
40;-611;4321;689
42;-537;4128;804
44;-349;3806;1110
45;-140;3387;1777
48;373;3083;2612
50;987;2877;3317
51;1131;3063;3000
53;1061;3215;2491
55;819;3333;2064
56;559;3421;1941
58;239;3643;1870
59;-327;3953;1662
61;-1028;4229;1352
62;-1448;4318;1007
64;-1165;4204;1016
66;-452;3888;1312
67;117;3555;1816
69;469;3277;2147
70;849;3029;2585
71;1245;2845;2821
73;1269;2885;2755
75;1135;3083;2387
77;863;3316;2049
78;397;3588;1851
80;33;3903;1689
81;-617;4334;1349
83;-903;4448;1061
84;-1049;4297;1075
86;-761;3940;1291
88;-191;3552;1767
89;490;3183;2214
91;1222;2934;2624
92;1768;2827;2807
94;1970;2881;2639
95;1860;3055;2349
97;1435;3377;1993
99;1093;3676;1749
100;543;3974;1589
102;27;4146;1391
103;-991;4320;1027
105;-1639;4277;901
106;-1663;4093;1005
108;-498;3608;1822
110;827;3197;2461
111;2077;2837;3185
113;2415;2812;3285
114;2273;2949;2900
116;1801;3172;2220
117;1092;3489;1571
119;329;3658;1389
121;-700;3906;1279
122;-1397;3977;1228
124;-1633;4021;1288
125;-1165;3771;1686
127;-119;3496;2299
129;1066;3103;2937
130;1866;2943;3127
132;1905;2952;2820
133;1588;3073;2297
135;1052;3201;1876
136;531;3365;1775
140;-136;3708;1771
143;-753;4004;1743
144;-1065;4121;1595
146;-1161;4023;1545
147;-849;3759;1651
149;-458;3460;2033
151;71;3140;2395
152;683;2849;2892
154;1151;2656;3182
155;1387;2703;3040
157;1213;2896;2683
158;1197;3152;2369
160;1023;3337;2302
162;681;3519;2223
163;73;3807;1958
165;-382;4089;1589
166;-999;4412;1116
167;-1331;4357;932
169;-1250;4110;1005
171;-373;3619;1396
173;359;3286;1851
174;1416;2849;2704
176;2046;2643;3361
177;2255;2686;3293
179;1921;2977;2620
180;1227;3231;1863
182;866;3395;1690
184;369;3605;1680
185;-159;3879;1592
188;-1085;4052;1173
190;-1823;4133;874
191;-1670;4072;815
193;-630;3750;1499
195;267;3458;1988
196;910;3075;2695
198;1333;2905;3074
199;1445;2978;3080
201;1424;3267;2627
202;1225;3539;2009
204;1206;3522;1839
206;786;3530;1733
207;251;3775;1585
209;-391;4037;1328
210;-996;4115;1130
212;-1487;3994;1082
213;-1469;3831;1129
215;-791;3590;1653
217;-121;3382;2070
218;605;3167;2641
220;971;3093;2935
221;1535;2983;3255
223;1429;3087;3119
224;1343;3257;2646
226;969;3373;2211
228;883;3361;2027
229;539;3511;1841
231;345;3810;1593
232;-268;4091;1206
234;-728;4078;1070
236;-1109;3990;1011
237;-907;3756;1296
239;-397;3497;1774
240;358;3282;2400
242;1123;3141;2976
243;1689;3004;3461
245;1442;3015;3249
247;1149;3145;2837
248;707;3280;2229
250;601;3265;2170
251;452;3461;1968
253;294;3781;1747
254;-187;4015;1363
256;-928;4063;1021
258;-1269;4010;875
259;-1099;3922;963
261;-440;3697;1426
262;34;3493;1785
263;631;3187;2331
265;1210;2941;2940
267;1187;2934;3113
269;1007;3169;2898
270;632;3426;2369
272;553;3516;2165
273;369;3602;1973
275;59;3758;1738
276;-350;3953;1417
278;-685;3993;1239
281;-845;3916;1130
283;-629;3742;1328
284;-11;3547;1771
286;779;3298;2391
287;1095;3209;2569
291;1030;3260;2462
292;561;3394;2141
294;357;3467;2020
295;53;3606;1825
297;-91;3805;1701
298;-365;3968;1494
300;-846;3995;1297
302;-1249;3919;1173
303;-1259;3800;1180
305;-737;3580;1454
306;55;3313;1885
308;907;3065;2507
309;1496;2932;3038
311;1349;3122;2840
313;989;3385;2436
314;553;3573;2013
316;349;3538;2005
317;-5;3535;1941
319;-179;3673;1728
320;-570;3821;1505
322;-747;3820;1357
324;-1031;3746;1389
325;-849;3623;1493
327;-571;3532;1685
328;218;3341;2101
330;770;3174;2531
331;1367;3013;2941
333;1119;3231;2546
335;1022;3457;2197
336;532;3616;1894
339;411;3500;2044
341;117;3448;2122
342;57;3508;2071
344;-250;3645;1888
346;-533;3725;1674
349;-857;3747;1589
350;-946;3737;1741
352;-861;3690;1897
354;-724;3659;1897
355;-208;3466;1967
357;163;3349;1905
358;744;3176;2142
359;970;3119;2342
361;1129;3145;2542
363;1029;3213;2594
365;707;3333;2405
366;379;3497;2196
368;137;3798;1897
369;-616;3991;1486
371;-1383;4096;1115
372;-1777;4075;791
374;-1291;3979;849
376;-285;3684;1165
377;352;3329;1528
379;787;3067;1989
380;1063;2827;2856
382;1257;2742;3683
383;1095;2937;3755
385;778;3373;3119
387;320;3670;2366
388;59;3737;2004
390;-171;3720;1740
391;-149;3870;1353
394;83;3897;1011
396;152;3841;897
398;-60;3661;951
399;-547;3565;1153
401;-641;3425;1407
402;-278;3237;2118
404;542;3053;2943
405;1213;2942;3646
407;1263;3072;3288
409;1067;3275;2638
410;711;3477;1927
412;423;3569;1738
413;255;3631;1798
416;133;3681;1829
418;287;3792;1786
420;230;3860;1571
421;-159;3896;1343
423;-753;3825;1307
424;-1304;3827;1359
426;-1267;3755;1610
429;-479;3549;2077
431;506;3281;2531
432;1390;3005;2966
434;1551;2919;3058
435;1392;2969;2779
437;1134;3090;2461
438;743;3207;2105
440;493;3418;2034
442;-61;3784;1738
443;-525;4075;1437
445;-949;4179;1051
446;-1229;4195;853
448;-1289;4185;849
449;-1045;3980;1093
451;-349;3568;1593
453;472;3116;2226
454;1118;2755;3024
455;1465;2611;3566
457;1192;2763;3354
459;919;3053;2843
461;171;3392;2110
462;124;3607;1905
465;-157;3840;1581
467;-273;3959;1287
468;-841;4048;929
470;-1225;3967;915
472;-1247;3901;1045
473;-699;3720;1429
475;78;3548;1809
476;814;3288;2453
478;1400;2979;3087
479;1304;2907;3223
481;1041;3087;2851
483;681;3359;2307
484;480;3535;2004
487;426;3658;1789
489;182;3771;1643
490;152;3857;1470
492;-215;3845;1405
494;-637;3856;1341
495;-1091;3812;1445
497;-1365;3756;1610
498;-1231;3697;1783
500;-990;3691;1789
501;-219;3577;1963
503;355;3402;2218
505;926;3127;2623
506;1096;2981;2811
508;995;3008;2651
509;906;3209;2315
511;768;3431;2002
512;707;3538;1927
514;333;3661;1845
516;189;3762;1874
517;11;3888;1756
519;-144;3904;1644
520;-821;3897;1332
523;-1364;3767;1320
525;-1453;3657;1462
527;-1033;3529;1801
528;-194;3367;2217
530;461;3190;2709
531;1003;2974;3195
533;886;3012;3145
534;787;3062;2781
536;348;3238;2275
538;111;3299;2038
539;-461;3389;1971
541;-861;3477;1911
542;-1210;3585;1867
544;-1265;3769;1810
545;-1066;4095;1587
547;-570;4378;1337
549;-91;4532;1132
550;254;4365;1113
551;413;4071;1008
553;558;3663;879
555;729;3308;1113
556;895;2939;2036
558;916;2955;2967
560;777;3179;3413
561;661;3537;3269
563;896;3637;2914
564;785;3897;2059
566;631;4222;856
568;184;4445;-322
569;661;4207;-595
572;1271;3709;87
574;1861;3313;1093
575;1861;3098;2269
577;1415;3241;2877
579;1040;3501;2969
582;810;3772;2505
583;839;3899;1969
585;849;4023;1673
586;717;4093;1287
588;633;4173;851
590;541;4187;429
591;835;4189;341
593;1025;4135;216
594;1138;3841;660
596;1011;3573;1167
597;990;3257;2316
601;997;3263;2736
604;941;3333;2998
605;739;3529;2627
607;563;3680;2333
608;299;4021;1674
610;-37;4334;895
612;-163;4547;89
613;9;4395;-76
615;374;4176;56
616;684;3834;677
618;817;3581;1195
619;1127;3297;2013
621;1417;3151;2754
623;1568;3109;3129
624;1296;3222;3066
626;927;3296;2861
627;556;3457;2573
629;213;3675;2236
630;-217;4018;1631
632;-426;4361;928
634;-258;4670;208
635;140;4647;119
637;357;4310;293
640;341;3759;960
641;571;3340;1808
643;804;3059;2972
645;1353;2933;3847
646;1203;3064;3747
647;1133;3132;3307
649;377;3231;2627
651;77;3220;2337
652;-237;3639;1770
654;-71;4057;1133
656;-201;4493;240
657;179;4543;-60
659;543;4429;0
660;1046;4070;525
662;1230;3707;905
663;1294;3337;1655
665;1433;3193;2461
667;1319;3052;3262
668;1047;3159;3264
670;733;3257;3089
671;376;3527;2633
673;247;3771;2351
674;-65;4032;1835
676;-35;4320;1339
678;-15;4578;757
679;417;4559;419
681;759;4333;369
682;1038;4020;577
684;1140;3817;712
686;956;3585;909
687;960;3299;1482
689;1028;3141;2188
690;1249;3015;2967
692;1205;3073;3220
693;1029;3139;3170
695;591;3409;2617
698;233;3825;1955
700;10;4395;1279
701;-211;4740;549
703;-217;4683;161
704;-185;4427;123
706;362;4111;479
708;669;3769;956
709;1008;3365;1645
711;1191;3059;2441
712;1461;2988;3057
714;1311;3059;2956
715;1097;3207;2732
717;773;3516;2137
720;390;4020;1561
722;-133;4445;857
723;-687;4550;359
725;-647;4392;313
726;-437;4169;479
728;110;3845;1097
730;510;3540;1647
731;1027;3184;2517
733;1422;3016;3115
734;1369;3045;3145
736;1185;3229;2719
737;931;3461;2215
739;667;3667;1876
741;341;4096;1434
742;-137;4421;953
743;-457;4558;595
745;-435;4407;534
747;-125;4261;487
748;431;3955;935
750;694;3618;1445
752;1016;3365;2106
753;1178;3259;2491
756;853;3496;2219
758;268;3678;1873
759;-363;3903;1567
761;-375;3927;1563
763;-177;3941;1502
764;236;3827;1557
766;701;3617;1941
767;879;3393;2330
769;914;3281;2516
770;457;3247;2491
772;371;3261;2573
774;427;3285;2637
775;705;3557;2229
777;814;3928;1673
778;277;4237;986
780;-95;4283;769
781;-873;4273;481
783;-1020;4155;753
785;-1269;4022;1031
786;-843;3824;1723
788;-341;3752;2079
789;297;3605;2421
791;755;3345;2587
793;1055;3037;2741
794;968;2941;2617
796;788;2951;2355
797;597;3122;2011
799;503;3249;1871
800;265;3559;1814
802;-329;3809;1629
805;-945;4047;1413
807;-1480;4149;1075
808;-1757;4125;1045
810;-1701;4009;1219
811;-1071;3726;1630
813;-72;3423;1963
815;755;3171;2307
816;1275;2943;2726
818;1348;2939;2949
819;1301;3027;2785
821;943;3302;2353
822;548;3447;2071
824;172;3669;1897
826;-186;3874;1747
827;-537;4111;1423
829;-1154;4110;1094
830;-1651;3961;957
832;-1852;3850;1026
833;-907;3659;1441
837;231;3478;1793
838;1138;3213;2047
839;1367;2962;2536
841;1033;2939;2681
843;903;2981;2889
844;459;3189;2595
846;189;3366;2344
848;-44;3693;1980
849;-443;3993;1450
851;-929;4187;1057
852;-1310;4147;778
854;-1365;4031;855
855;-963;3827;1212
857;-299;3633;1616
859;557;3394;2018
860;1261;3154;2503
862;1596;2925;2979
863;1399;2924;2927
865;1151;3081;2537
866;437;3379;1925
868;27;3585;1793
870;-420;3810;1578
873;-439;3927;1609
874;-748;4055;1376
876;-939;4008;1345
877;-1270;3957;1231
879;-1079;3823;1309
881;-718;3687;1413
882;198;3489;1779
884;1088;3146;2484
885;1619;2937;3097
887;1373;2910;3127
888;982;3051;2687
890;387;3235;2178
892;61;3292;1937
893;31;3459;1859
895;-115;3640;1684
896;-395;3894;1475
898;-1325;4103;1074
900;-1846;4222;819
901;-1937;4163;877
903;-1339;4003;1214
904;-388;3733;1585
906;471;3502;1871
907;1118;3189;2402
909;1359;2979;2987
911;1110;2943;3077
912;715;3013;2751
914;196;3078;2193
915;-166;3244;1657
917;-487;3423;1212
918;-512;3543;1019
920;-335;3514;1199
922;-125;3541;1493
923;348;3701;1558
925;847;3840;1659
926;1277;3917;1595
928;1429;3950;1490
929;1696;3881;1505
931;1826;3937;1474
933;1905;3958;1721
934;1651;3953;2177
935;1141;3856;2565
937;725;3689;2907
939;605;3590;2809
940;1102;3495;2829
942;1158;3404;2638
944;1138;3335;2577
945;733;3228;2734
947;685;3163;2807
948;687;3175;2501
950;1666;3037;1707
953;2491;2988;1282
