0; 1532; 3294; 4002
1; 2260; 3264; 4408
2; 2126; 3320; 4822
3; 1440; 3556; 3616
4; 1504; 3440; 2626
5; 1680; 3906; 1664
6; 1926; 4136; 1340
7; 1124; 4480;  522
8;  808; 4456;   28
9;  296; 4266; -358
10; -110; 4296; -634
11; -496; 4238;-1040
12; -184; 3848; -634
14; 1048; 3342;  144
17; 1870; 3130; 3876
19; 2308; 3360; 4622
20; 1636; 3572; 3132
22; 2044; 3966; 1666
23; 1482; 4332; 1274
25;  192; 4272;   68
26; -346; 4230; -322
30;  398; 3816; -712
31;  592; 3386;  674
34; 2172; 3148; 4288
36; 2378; 3312; 5180
37; 1794; 3434; 4622
39; 1102; 3642; 2458
41;  -76; 3944; 1418
42; -276; 3982;  620
44; -484; 4232; -176
45; -616; 4362; -590
47;  286; 3876; -454
48;  274; 3590; -650
52; 2224; 3034; 3722
53; 2576; 2912; 4802
55; 1758; 3464; 3700
56; 1460; 3788; 2626
58; 1678; 3910; 1886
59;  678; 3920; 1360
61;  -98; 4042;  166
63; -402; 4272; -858
64;  -68; 4026; -992
66;  910; 3248;  450
67; 1066; 3118;  930
69; 1402; 2980; 1816
70; 1736; 3220; 2022
72; 2660; 3698; 2058
74; 1956; 4110; 1476
75; 1992; 4210; 1106
76; 1834; 4266; 1200
78;  980; 3906; 2502
80;  670; 4174; 2554
81; 1028; 4046; 2632
83; 1892; 3758; 2834
85; 1474; 3834; 1726
86; 1506; 3688; 1544
88; 1472; 3400; 1676
91; 1000; 3088; 2980
93;  274; 3122; 1676
94;  436; 3156; 2092
96; 1020; 2704; 3132
97; 1546; 2680; 2990
99; 1608; 2758; 1834
100; 2194; 2544; 1994
102; 3332; 2236; 2330
104; 2608; 2950; 2034
105; 2478; 3108; 1816
107; 1954; 2966; 2652
108; 1960; 2886; 2808
110; 1656; 3086; 2640
111; 1436; 3152; 2222
113; 1100; 2858; 2996
115; 1208; 2756; 2942
116; 1252; 2890; 2446
118; 1706; 2786; 2440
119; 1858; 2994; 2324
121; 2012; 2778; 2516
122; 2908; 2388; 2288
124; 3546; 2308; 1514
126; 3346; 2796; 1530
127; 3146; 2772; 1748
129; 2868; 2760; 1942
130; 2650; 2818; 1942
133; 1864; 2802; 2332
137; 1006; 3168; 2888
138; 1122; 3356; 2548
140; 1826; 3362; 2244
141; 2380; 3244; 2126
143; 2784; 3064; 1952
146; 3532; 2762; 1234
148; 2992; 2886; 1664
149; 2610; 2826; 1808
151; 2284; 2954; 1756
152; 2080; 3106; 1476
154; 1842; 3126; 1700
155; 1392; 3270; 2216
157; 1366; 3094; 3016
159;  992; 3546; 2658
160; 1588; 3396; 2460
162; 1814; 3320; 2572
163; 2268; 3310; 2302
165; 2684; 3096; 1522
166; 3292; 2770; 1266
168; 3310; 2778; 1182
170; 2838; 3000; 1444
171; 2578; 3060; 1356
172; 2622; 2994; 1410
174; 1922; 3172; 1554
176; 2092; 2948; 2340
177; 1002; 3540; 2422
179;  854; 3258; 3032
182; 1286; 3482; 2702
184; 2180; 3312; 2244
185; 2792; 3130; 1668
187; 3668; 2894;  950
188; 3962; 2734;  522
190; 3248; 2956;  918
192; 2872; 2912; 1252
193; 2748; 3014; 1000
195; 1808; 2918; 1858
196; 1058; 3338; 2484
198;  486; 3124; 3574
200;  856; 3544; 3260
201; 1160; 3730; 3048
204; 3004; 3240; 2052
206; 3630; 2936; 1240
207; 3166; 2856; 1058
209; 3518; 2802;  292
211; 2722; 2936; 1100
212; 2616; 2982; 1298
214; 2146; 3112; 1168
215; 1792; 3182; 1288
217; 1468; 3160; 2480
218; 1138; 3226; 2860
220; 1268; 3416; 3110
222; 1718; 3552; 2656
223; 1802; 3626; 2696
225; 3300; 2966; 1646
226; 3014; 3156; 1282
228; 3506; 2810;  696
229; 3560; 2810;  588
231; 2820; 3002; 1050
233; 2654; 2906; 1098
234; 2472; 3146;  910
236; 1654; 3502; 1590
237; 2388; 2910; 1892
239; 1906; 3144; 2466
240; 1226; 3346; 2848
242;  530; 3540; 3554
244; 1306; 3648; 3070
245; 1712; 3532; 2744
247; 2812; 3234; 1818
250; 3256; 2912;  914
251; 3406; 2776;  688
253; 2896; 2948;  816
255; 2478; 3032; 1264
256; 2572; 3154; 1176
258; 2120; 3212; 1240
259; 2080; 3162; 1664
262; 1302; 3494; 2786
264; 1250; 3280; 3418
266; 1224; 3586; 3030
267; 1796; 3628; 2778
268; 2696; 3236; 1862
270; 3528; 2806; 1566
272; 3348; 2762;  858
273; 3348; 2886;  386
275; 2836; 3108;  542
277; 2386; 3130;  948
278; 2630; 3062; 1194
280; 2262; 3224; 1712
281; 1870; 3320; 2154
283; 1344; 3576; 2392
284; 1336; 3312; 2782
286; 1062; 3502; 3038
288; 1676; 3436; 2452
289; 1826; 3338; 2232
291; 2296; 3166; 2092
292; 2364; 3252; 1790
294; 2782; 3120; 1396
295; 2980; 2950;  946
297; 2918; 3052;  378
299; 2548; 3014; 1310
300; 2548; 3042; 2058
302; 1386; 3456; 2358
303; 1490; 3542; 2104
305; 2150; 3504; 2150
306; 2436; 3660; 1886
308; 2582; 3366; 1684
310; 2392; 3098; 1228
311; 2308; 2894; 1464
313; 2000; 2884; 2104
314; 1956; 3010; 2164
316; 2050; 3232; 1810
318; 1542; 3180; 1818
321; 1096; 3276; 2116
322;  854; 3368; 2304
324;  550; 3476; 2718
325;  722; 3566; 2710
327; 1002; 3184; 2390
329;  658; 3098; 3032
330;  818; 3244; 3046
332; 1834; 3024; 2394
335; 2342; 3198; 2134
