0;-1784; 1860; 3674
1;-2064; 2042; 3172
2;-2024; 2400; 1886
3;-2114; 2696; 1074
4;-1646; 2694; 1714
5;-1296; 3006; 2292
6; -932; 2954; 2222
7; -472; 2802; 1780
8;  380; 2934; 1682
9;  726; 2760; 2080
10;  930; 2906; 2360
11;  994; 2716; 2614
13; 1382; 2662; 2190
14; 1822; 2526; 2206
16; 2142; 2462; 2692
18; 1688; 2538; 2442
19; 1902; 2624; 2526
21; 1650; 2274; 2470
22; 1212; 2208; 2270
24;  790; 3488; 2572
25;  648; 3348; 2248
27; 1440; 3536;  760
29;  808; 3284; 1992
30;  104; 3442; 2720
32;  974; 2962; 3822
33; 1526; 2892; 3988
35;  684; 2210; 4180
36;  436; 2814; 3784
38;  988; 2496; 3246
40;  478; 2822; 3158
41; -128; 2924; 2174
43; -620; 3628; 2054
44;   68; 3802; 2330
46;-1042; 3378; 1686
47;  230; 3398; 1310
48; 1222; 3298;  678
51; 1370; 4454; 1082
52; 1140; 3938; 1276
54; 2162; 2954;  -60
55; 2630; 2630;  552
57; 2942; 1676; 2850
58; 3300; 1878; 3784
60; 2410; 2570; 3936
62; 1556; 3186; 3270
63;  550; 4098; 1804
65; -648; 4038; 1910
66;-1374; 3980; 1230
68;  -26; 3636;  226
69;  712; 3120; 1232
71; 2356; 2492; 3466
73; 4654; 2304; 4850
74; 4268; 2856; 4504
76; 3262; 3902; 1608
77; 1666; 3750;  860
79; -834; 3686; -298
80; -706; 3524; -988
82;  600; 2910;  182
84; 2434; 1954; 3910
85; 3566; 1974; 5248
87; 3712; 2314; 5478
88; 2516; 3060; 4050
90; 2964; 3184; 1676
92;  200; 3466;   22
93;   28; 3620;  -86
95;  426; 3460; -988
96;  780; 3278; -476
98; 1610; 2220; 2636
99; 2728; 2128; 4648
101; 4242; 2014; 6258
103; 2422; 3020; 3448
104; 2734; 3376; 2392
106;  630; 3982;  650
107;  732; 3754;  422
109;-1014; 3914;   70
110; -376; 3826; -256
114; 2660; 2470; 3984
115; 3540; 2412; 5272
117; 3442; 3064; 4686
118; 2660; 3498; 2548
120; 1298; 3784; 1346
121;  924; 3956; -102
123;-1030; 3788; -492
125;  260; 3346; -246
126;  786; 3072;  504
128; 2636; 2398; 3494
129; 2882; 2564; 4446
131; 4030; 2976; 4964
132; 2462; 3666; 2810
134; 2876; 3948; 1364
137; 1022; 3912;  -42
140;   70; 3526;  108
143; 1816; 2548; 3052
144; 2808; 2592; 4384
147; 2310; 3350; 3558
148; 2516; 3572; 2098
150;  750; 3960;  848
151; 1560; 4078;  -62
153; -294; 3732;  296
154;-1246; 4058;  166
156;  150; 3472; 1016
158; 1626; 2996; 2636
159; 2510; 2932; 3634
161; 3786; 2734; 4662
162; 2770; 3168; 3816
164; 3144; 3772; 1800
165; 1730; 3906; 1184
167;  952; 3798;  532
169;-1624; 3882;  306
170; -960; 3554;  402
172;  798; 3108; 1676
173; 1754; 3030; 2688
175; 3278; 3058; 3830
176; 4242; 3098; 4400
178; 2622; 3732; 1886
