0;-1442; 4356; 2090
1;-1086; 4258; 2122
2; -298; 4108; 2210
3;  414; 3886; 1792
4; 1234; 3668; 1708
5; 2482; 3150; 1872
6; 3346; 3238; 2032
7; 3806; 2924; 2086
8; 4908; 2734; 2026
9; 4394; 2632; 2316
10; 3220; 3032; 1608
11; 2678; 3208;  916
12; 2508; 3362;  528
14; 1046; 3944;  636
15;  182; 4048; 1062
17;-1702; 4548; 1236
18;-1664; 4138; 1524
20;  -96; 4008; 1760
22; 1442; 3536; 1224
23; 2648; 3012; 1768
25; 3522; 2764; 2728
26; 3912; 3044; 2580
28; 2804; 3330; 2384
30; 2250; 3706; 1414
31; 1636; 3758; 1270
33; -474; 4616;  910
34;-1580; 4306; 1364
36;-1786; 4370; 1078
37; -748; 3876; 1162
39; 1036; 3302; 1270
41; 3172; 2864; 3012
42; 4036; 2964; 2874
44; 4136; 2938; 2998
45; 3106; 3246; 1996
47; 2606; 3820;  740
48;  926; 4184;  802
50;-1180; 4410;  912
52;-2046; 3966; 1146
53;-1690; 3814;  956
55;  -32; 3182; 1744
56; 1058; 2740; 2950
58; 2688; 3028; 3830
59; 3502; 3118; 3660
61; 2706; 3520; 2180
63; 2298; 3808;  628
64; 1320; 3942;  554
66;-1422; 3926;  926
67;-1486; 3656; 1082
69; -734; 3478; 1352
70;  214; 3488; 2438
72; 2050; 3546; 3188
74; 3014; 3658; 2630
75; 2500; 3796; 1948
77; 1842; 3640; 1210
78;  710; 3544; 1308
80;  790; 3396; 1558
81;  644; 3378; 1648
82;  762; 3362; 1820
85; 1470; 3734; 1884
86; 1230; 3580; 1942
88;  574; 3706; 1760
89;  758; 3884; 1880
91;   16; 3900; 1690
94;  514; 3776; 2158
96;  204; 3884; 1644
97;  452; 3706; 1452
99;  304; 3690; 1692
100;  842; 3738; 1944
102;  828; 3826; 1754
103; 1100; 3826; 1524
105;  912; 3728; 1618
107; 1010; 3782; 1910
108;  854; 3788; 1804
110; 1074; 3868; 1628
111;  958; 3780; 1486
113;  926; 3752; 1630
114;  932; 3746; 1622
116; 1158; 3874; 1648
118; 1072; 3796; 1614
121; 1178; 3662; 1738
122; 1136; 3680; 1574
124; 1118; 3752; 1556
125; 1204; 3758; 1480
127; 1112; 3756; 1648
129; 1010; 3840; 1612
130; 1076; 3832; 1644
132; 1044; 3760; 1552
133; 1090; 3736; 1656
135; 1146; 3760; 1638
136; 1160; 3738; 1672
138; 1102; 3636; 1356
140; 1098; 3662; 1632
141; 1368; 3630; 2000
143; 1156; 3674; 1410
144; 1110; 3840; 1586
146; 1240; 3814; 1590
147; 1262; 3860; 1550
149; 1414; 3908; 1366
152; 1436; 3718; 1450
154; 1608; 3790; 1490
155; 1620; 3776; 1404
157; 1480; 3784; 1484
158; 1542; 3744; 1462
160; 1592; 3756; 1328
162; 1624; 3760; 1526
163; 1562; 3808; 1434
165; 1472; 3790; 1310
166; 1444; 3784; 1486
168; 1420; 3792; 1538
170; 1592; 3708; 1214
171; 1536; 3842; 1334
173; 1492; 3696; 1622
174; 1474; 3734; 1656
176; 1590; 3804;  816
177; 1676; 3960;  814
178; 1842; 3590; 1280
181; 1382; 3802; 1518
182; 1600; 3882; 1372
184; 1624; 3790; 1266
185; 1672; 3822; 1400
187; 1684; 3812; 1442
188; 1676; 3728; 1316
190; 1752; 3762; 1358
192; 1736; 3738; 1340
193; 1694; 3740; 1288
195; 1728; 3756; 1274
196; 1688; 3776; 1294
198; 1692; 3726; 1218
199; 1598; 3768; 1310
201; 1688; 3740; 1480
203; 1642; 3794; 1472
204; 1708; 3794; 1394
206; 1722; 3812; 1434
207; 1722; 3788; 1334
210; 1670; 3746; 1460
212; 1680; 3784; 1334
214; 1738; 3756; 1178
215; 1774; 3764; 1254
217; 1738; 3754; 1366
218; 1748; 3770; 1372
220; 1676; 3714; 1282
221; 1712; 3752; 1328
223; 1716; 3734; 1318
225; 1842; 3790; 1362
226; 1784; 3814; 1232
228; 1836; 3758; 1366
229; 1764; 3752; 1374
232; 1838; 3818; 1336
234; 1910; 3754; 1448
237; 1832; 3804; 1618
239; 1724; 3810; 1202
240; 1562; 3722; 1240
242; 1128; 3804; 1778
243; 1002; 3848; 1950
245;  820; 3978; 1716
247;  760; 4002; 1536
248;  782; 3986; 1470
250; 1012; 3836; 1434
251; 1210; 3884; 1410
253; 1748; 3840; 1246
254; 1476; 3718; 1076
256; 1546; 3846; 1428
259; 1400; 3916; 1206
261; 1174; 4254;  884
262; 1230; 4104;  730
264; 1158; 3848;  860
265; 1630; 3654;  608
269; 2298; 3112; 1716
270; 2976; 3320; 1968
272; 2594; 3378; 2642
273; 2302; 3448; 1940
274; 2116; 3862; 1388
276;  890; 4394; 1000
278; -192; 4472;  776
280; -954; 4234;  780
281; -544; 4026;  970
283;  890; 3254; 1644
284; 1786; 3182; 2134
286; 2904; 3050; 3224
287; 3568; 2882; 3544
289; 1974; 3074; 2178
291; 2166; 3578; 1034
292; 2476; 3534;  874
295; -284; 4552;  314
297;-1622; 4580;  662
298; -644; 4152;  936
300;  -36; 3746; 1730
302; 1542; 3208; 2744
303; 2732; 3020; 3376
305; 3070; 2706; 3700
306; 2196; 3026; 2800
308; 1758; 3694;  954
310; 1414; 3440; 1056
311; 1402; 3450; 1110
313; -120; 4238;  894
314; -768; 4566; 1064
317; -340; 4008; 1948
319;  308; 3596; 1410
321; 1710; 2736; 3102
322; 1998; 2672; 3266
324; 2484; 2912; 3396
327; 1568; 3758; 1390
328; 1236; 3956; 1196
330; -630; 4572;  880
332;-2036; 4254; 1020
333;-2050; 4198;  896
335; -664; 3484; 1412
336;   84; 3462; 1668
338; 1706; 2850; 3346
339; 2380; 2872; 3972
341; 2796; 2868; 3872
343; 1676; 3666; 1330
344; 1710; 3714;  914
346;  400; 4250;  580
347; -870; 4328;  388
349;-2162; 4424;  562
350;-1646; 4334;  642
352; -708; 3638; 1538
354;  578; 3082; 2918
355; 1440; 2998; 3524
357; 2834; 2644; 3988
358; 2544; 2954; 3772
360; 1740; 3652; 1564
361; 2252; 3546; 1040
363; 1102; 3858;  706
365;-1728; 4120;  382
366;-2356; 4302;  308
368;-1748; 3976;  786
369; -860; 3832; 1662
370; -104; 3706; 1986
372; 1812; 3276; 3400
374; 3238; 2568; 4168
376; 1864; 3044; 2258
377; 1744; 3404; 1308
379; 1062; 4006;  944
380;  372; 3938;  448
382;-1486; 3888;  368
385;-1252; 4104;  802
387;   78; 3606; 2340
388; 1122; 2992; 3206
390; 2060; 2838; 3958
391; 2894; 2752; 4376
393; 1570; 3058; 2312
394; 1634; 3216; 1724
398; -868; 4452;  334
