0;538;3480;2014
1;374;3429;1883
2;291;3357;1750
3;453;3289;1687
4;702;3260;1890
5;1035;3266;2232
6;1135;3233;2423
7;1122;3256;2297
8;947;3289;1998
9;781;3314;1876
10;689;3329;2210
12;461;3279;2592
14;649;3348;2771
16;736;3367;2626
17;975;3413;2887
19;157;3394;2713
20;109;3451;2546
22;174;3601;1923
23;813;3785;1558
25;896;3881;1270
27;1243;3662;1003
30;1821;3343;1283
31;2431;2979;1720
33;2761;2865;2261
34;2551;3018;2390
36;2147;3280;2163
38;1707;3535;1905
39;1707;3569;1676
41;1535;3659;1469
42;1150;3762;1240
44;701;3954;1008
45;693;3957;461
49;1099;3795;291
50;1946;3494;529
52;2815;3411;1193
53;3662;3527;1435
54;4074;3600;1531
56;3713;3667;1424
58;2954;3679;1337
60;2221;3755;1085
61;2036;3669;1138
63;2107;3584;1159
64;2197;3595;1127
66;2248;3719;864
67;2031;3835;387
71;1895;3863;26
72;1765;3778;-305
74;1923;3641;-391
75;2327;3454;-127
77;2791;3355;290
78;3301;3334;782
80;3453;3403;841
82;3353;3518;831
83;2959;3595;653
86;2617;3643;519
88;2455;3590;431
89;2612;3535;544
93;2785;3506;500
94;2907;3485;517
97;2839;3499;644
99;2806;3487;877
100;2746;3519;748
102;2826;3539;594
104;2816;3570;617
105;2861;3555;932
107;2814;3607;969
108;2817;3668;907
110;2769;3725;845
111;2717;3705;947
115;2644;3636;1067
116;2549;3658;1034
118;2461;3741;769
119;2195;3897;416
121;1946;4027;163
122;1660;4121;-61
124;1718;4114;-148
126;1869;4031;-276
127;2024;3747;-286
129;2203;3476;-17
130;2700;3279;785
132;3623;3334;1797
134;4178;3433;2476
135;4123;3611;2239
137;3063;3825;1598
138;1855;4212;549
140;704;4331;-55
141;124;4238;-618
143;317;3871;-883
145;913;3487;-898
146;2159;3101;307
148;3122;2932;1846
149;4099;3073;3257
150;4139;3389;3413
152;3540;3693;2648
154;2323;4044;1375
156;1124;4272;359
157;129;4237;-156
159;-96;3899;-273
160;427;3541;-279
162;1420;3286;275
163;2285;3253;1287
165;3086;3357;2290
167;3449;3574;2797
168;3309;3757;2310
170;2668;3865;1511
171;1972;4011;629
173;1400;4035;325
174;800;4057;102
176;728;3954;146
178;869;3854;239
179;1556;3715;774
181;2119;3661;1336
182;2731;3678;1865
184;2861;3771;2106
187;2879;3797;1935
188;2241;3955;1357
190;1369;4121;591
192;445;4214;41
193;-45;4082;-276
195;13;3860;-428
196;557;3544;0
198;1712;3357;1267
200;2999;3351;2651
201;3776;3479;3510
203;3903;3548;3213
204;3060;3639;2171
206;2049;3957;885
207;756;4129;29
209;44;4119;-569
211;-267;3830;-759
212;470;3462;-435
214;1339;3137;767
